,lat,lon
910,45.51372,9.1366534
911,45.5162054,9.1525351
912,45.5163533,9.1528638
913,45.5150778,9.1601461
914,45.5137094,9.1739141
915,45.5176001,9.1712264
916,45.5086265,9.1772937
917,45.5085602,9.1774869
918,45.5104444,9.1760083
919,45.5096575,9.1767107
920,45.5066627,9.1786967
921,45.5117677,9.1752477
922,45.51788,9.1709098
923,45.5225031,9.1726523
924,45.5284647,9.1603728
925,45.5276286,9.1588898
926,45.4975099,9.1785707
927,45.4901176,9.1898397
928,45.5049393,9.1704891
929,45.5020254,9.1781924
930,45.4886843,9.1945955
931,45.5029142,9.1765529
932,45.499955,9.178453
933,45.4872272,9.2028252
934,45.5004358,9.1782053
935,45.5029255,9.1767368
936,45.4977841,9.1787205
937,45.5021033,9.1779979
938,45.4862077,9.199762
939,45.5096611,9.1673204
940,45.4908983,9.1894348
941,45.5113527,9.1665148
942,45.4721062,9.1624859
943,45.4676019,9.1657031
944,45.4681058,9.1663802
945,45.4743044,9.1500611
946,45.4737387,9.1510893
947,45.4734495,9.1546515
948,45.4736682,9.1508134
949,45.4762078,9.1475321
950,45.5188689,9.1920909
951,45.4655596,9.1659302
952,45.4703811,9.1644644
953,45.4653625,9.1654456
954,45.4637765,9.1649365
955,45.4633156,9.1652021
956,45.46355,9.1643358
957,45.4819293,9.1919086
958,45.4710433,9.2449739
959,45.4748925,9.2481013
960,45.4727718,9.2490562
961,45.4718389,9.2475355
962,45.4708992,9.2411837
963,45.4759439,9.2476547
964,45.4711766,9.241739
965,45.5248461,9.1916767
966,45.5248603,9.1917165
967,45.487377,9.296264
968,45.4840635,9.2147498
969,45.4956946,9.1719984
970,45.4969761,9.1706909
971,45.488093,9.203427
972,45.4327081,9.2474401
973,45.4814078,9.2412138
974,45.4745476,9.2476766
975,45.4736893,9.2456543
976,45.4848539,9.236591
977,45.4444039,9.1833527
978,45.46079,9.1904537
979,45.4627066,9.1943145
980,45.4296969,9.256859
981,45.4413539,9.1753207
982,45.4407724,9.1734096
983,45.4530395,9.1734874
984,45.4604289,9.1886821
985,45.4637112,9.1690125
986,45.4503878,9.0681488
987,45.462689,9.1977395
988,45.5249431,9.174627
989,45.5187573,9.1914947
990,45.5173551,9.1942776
991,45.516587,9.2006314
992,45.5173914,9.1976728
993,45.5160344,9.2025117
994,45.5142861,9.2087373
995,45.5153009,9.2050766
996,45.5170052,9.2008039
997,45.5131895,9.2103611
998,45.5165876,9.2035814
999,45.5155059,9.2049035
1000,45.5186247,9.2000222
1001,45.5188704,9.1921448
1002,45.5192639,9.1921676
1003,45.51912,9.1967569
1004,45.5035198,9.1810207
1005,45.499989,9.1834723
1006,45.5164119,9.171845
1007,45.4727134,9.3057632
1008,45.4745615,9.3066022
1009,45.4770103,9.299182
1010,45.4772107,9.2984694
1011,45.4748914,9.2886588
1012,45.474455,9.2871675
1013,45.4335569,9.2404683
1014,45.4353445,9.2410817
1015,45.4339141,9.2425017
1016,45.4362936,9.2395081
1017,45.4380378,9.2410362
1018,45.444227,9.2456625
1019,45.4455603,9.2488422
1020,45.4451291,9.2493607
1021,45.4452994,9.2504511
1022,45.444078,9.2455501
1023,45.4382678,9.2410718
1024,45.4368801,9.2393454
1025,45.4351544,9.2411784
1026,45.5026221,9.1597179
1027,45.514367,9.1911928
1028,45.5110135,9.1905219
1029,45.5041187,9.1887892
1030,45.5017576,9.1897878
1031,45.4989711,9.1909271
1032,45.4970045,9.1917662
1033,45.4942143,9.1910903
1034,45.4929275,9.1910532
1035,45.4919266,9.1923401
1036,45.4921386,9.192984
1037,45.4931652,9.1910367
1038,45.4943836,9.1913317
1039,45.4955917,9.1919705
1040,45.4987409,9.1911927
1041,45.49977,9.1907469
1042,45.5026407,9.1895373
1043,45.5092726,9.1898029
1044,45.5112086,9.1907363
1045,45.5135693,9.1932683
1046,45.5159649,9.1935316
1047,45.4848189,9.1957022
1048,45.4853309,9.1959428
1049,45.4902352,9.2016842
1050,45.4939033,9.2062948
1051,45.4944613,9.2064346
1052,45.4864893,9.1976246
1053,45.4876015,9.1986089
1054,45.4972312,9.2082931
1055,45.4966866,9.2078604
1056,45.4915234,9.2034977
1057,45.4926899,9.2046045
1058,45.5157187,9.1935095
1059,45.5140196,9.193032
1060,45.5113525,9.1928711
1061,45.5105556,9.1930267
1062,45.5087812,9.19131
1063,45.517369,9.1891717
1064,45.5206245,9.1908829
1065,45.5230109,9.1915083
1066,45.3946492,9.1729323
1067,45.4523791,9.1174239
1068,45.4509749,9.1686932
1069,45.4559251,9.1726744
1070,45.4559944,9.1727453
1071,45.4170046,9.2360577
1072,45.4184355,9.2374417
1073,45.481536,9.298344
1074,45.5048205,9.1799784
1075,45.5036381,9.1807911
1076,45.4763074,9.1949319
1077,45.4778882,9.1961458
1078,45.4800462,9.1922078
1079,45.4677241,9.1810891
1080,45.4619318,9.1903664
1081,45.507257,9.1853121
1082,45.4631769,9.1977068
1083,45.4676084,9.2065191
1084,45.4680862,9.2066101
1085,45.5226783,9.1731863
1086,45.4628174,9.1982816
1087,45.4627854,9.1984724
1088,45.4792482,9.1816359
1089,45.4776449,9.1852597
1090,45.478263,9.1821717
1091,45.475584,9.1961607
1092,45.4603967,9.1962006
1093,45.4762408,9.1925958
1094,45.4672997,9.2005019
1095,45.4652632,9.2003317
1096,45.4687446,9.2146593
1097,45.4622594,9.2116558
1098,45.4660561,9.2146264
1099,45.462632,9.2146268
1100,45.4871004,9.2036167
1101,45.4808193,9.2253641
1102,45.4810727,9.2256149
1103,45.4365029,9.2005667
1104,45.4333858,9.2011064
1105,45.4811146,9.2255902
1106,45.4842732,9.2159023
1107,45.4532281,9.1706763
1108,45.462316,9.2034453
1109,45.4623572,9.2001965
1110,45.4479619,9.2105913
1111,45.5271277,9.1671657
1112,45.5249045,9.1923265
1113,45.5249026,9.1922669
1114,45.4523472,9.2201749
1115,45.4523973,9.2201751
1116,45.4513564,9.2233476
1117,45.4513791,9.2234002
1118,45.451554,9.2231171
1119,45.4947829,9.1385587
1120,45.5049932,9.2473307
1121,45.458352,9.216982
1122,45.4871751,9.2027729
1123,45.4718886,9.1955478
1124,45.4896264,9.1905651
1125,45.5146996,9.1943633
1126,45.5149215,9.1934796
1127,45.4468476,9.2093387
1128,45.447153,9.2033954
1129,45.4479802,9.2105278
1130,45.448073,9.2107737
1131,45.4881261,9.2041178
1132,45.488322,9.2039269
1133,45.4902336,9.2241338
1134,45.467119,9.2148195
1135,45.4723537,9.2148543
1136,45.4736382,9.2146461
1137,45.462242,9.2082672
1138,45.4622718,9.208124
1139,45.4845342,9.2030459
1140,45.4652303,9.2148169
1141,45.4703411,9.214849
1142,45.4711203,9.2146486
1143,45.4626265,9.2147849
1144,45.4753406,9.2148437
1145,45.4760219,9.2146763
1146,45.478804,9.2134499
1147,45.479125,9.2125645
1148,45.4775543,9.2148235
1149,45.4782204,9.2142878
1150,45.4622008,9.2204303
1151,45.4622375,9.2150722
1152,45.4619116,9.2435731
1153,45.4577679,9.2046102
1154,45.4542867,9.1007853
1155,45.4525958,9.10055
1156,45.4527104,9.1002928
1157,45.4555175,9.0919725
1158,45.4554802,9.0917768
1159,45.4552955,9.1102865
1160,45.4553673,9.1101952
1161,45.4545981,9.1041729
1162,45.4548367,9.1040127
1163,45.5291937,9.1816618
1164,45.5307621,9.1833502
1165,45.5321975,9.1835862
1166,45.5321737,9.1804387
1167,45.5330532,9.1820268
1168,45.5307758,9.1802188
1169,45.4892198,9.1923292
1170,45.4645315,9.188593
1171,45.484498,9.2025684
1172,45.4878656,9.1963036
1173,45.4612045,9.1637078
1174,45.4514478,9.188197
1175,45.4397862,9.2241919
1176,45.4513912,9.2033297
1177,45.4685961,9.1614499
1178,45.4708682,9.1649148
1179,45.4691493,9.1624865
1180,45.4695116,9.16285
1181,45.5297425,9.1629244
1182,45.5299935,9.162807
1183,45.4803711,9.1656956
1184,45.4735546,9.1703994
1185,45.4735289,9.1691673
1186,45.4742242,9.170027
1187,45.436184,9.2017272
1188,45.5139176,9.2244651
1189,45.4432724,9.1585515
1190,45.4437235,9.1587707
1191,45.4483308,9.1625385
1192,45.4455897,9.1638415
1193,45.467576,9.2244583
1194,45.486172,9.1995278
1195,45.4876609,9.1970167
1196,45.4647292,9.1967666
1197,45.5122863,9.2252013
1198,45.5123165,9.2252194
1199,45.5109409,9.2262787
1200,45.5113827,9.2244799
1201,45.5107076,9.2294245
1202,45.5109882,9.2262798
1203,45.5113914,9.2243804
1204,45.4621717,9.2246807
1205,45.4728002,9.2141896
1206,45.4730767,9.2155883
1207,45.4732084,9.2142575
1208,45.4732334,9.2165925
1209,45.5049829,9.0932361
1210,45.456544,9.199018
1211,45.4568841,9.2010971
1212,45.4574108,9.2065495
1213,45.4563851,9.2093781
1214,45.4564881,9.2088699
1215,45.4516848,9.2032412
1216,45.4837408,9.18685
1217,45.4604029,9.1886529
1218,45.4604476,9.1887063
1219,45.4847599,9.2383953
1220,45.485747,9.2332583
1221,45.4377961,9.2002885
1222,45.48359,9.1862657
1223,45.4837727,9.1869789
1224,45.4844938,9.1807065
1225,45.4810461,9.2164095
1226,45.4811665,9.2162714
1227,45.4751603,9.1896317
1228,45.4742215,9.1932971
1229,45.4646631,9.1662358
1230,45.4652156,9.1751397
1231,45.5159426,9.2056523
1232,45.5190124,9.2049525
1233,45.5073141,9.1853467
1234,45.5262182,9.2128409
1235,45.4913745,9.211548
1236,45.5242999,9.1924954
1237,45.5255546,9.1926599
1238,45.5255583,9.1925656
1239,45.4303152,9.2046575
1240,45.4372012,9.1691402
1241,45.4257956,9.1678122
1242,45.4276554,9.1688636
1243,45.4284912,9.1679462
1244,45.4290935,9.1667876
1245,45.4192499,9.1580141
1246,45.4288254,9.1661745
1247,45.4946215,9.2632797
1248,45.4753921,9.3040838
1249,45.40367,9.1730213
1250,45.495259,9.2195715
1251,45.4972317,9.2082258
1252,45.4503798,9.2413626
1253,45.4505757,9.2415597
1254,45.452251,9.241593
1255,45.4527016,9.2413836
1256,45.4540557,9.2414113
1257,45.4561396,9.2282114
1258,45.4561916,9.2344491
1259,45.4563687,9.2416443
1260,45.4565661,9.2414281
1261,45.4568678,9.239789
1262,45.45703,9.2394968
1263,45.4780945,9.2466436
1264,45.4798321,9.2458628
1265,45.4916978,9.2299158
1266,45.454805,9.1632182
1267,45.4528857,9.1642221
1268,45.4678647,9.221773
1269,45.4673387,9.2175286
1270,45.4675996,9.2167239
1271,45.4683063,9.2166232
1272,45.4707705,9.218508
1273,45.4708935,9.2180497
1274,45.4812454,9.2422163
1275,45.4822752,9.2392436
1276,45.4827096,9.2376582
1277,45.4846255,9.236473
1278,45.4846842,9.2365493
1279,45.4848338,9.2363118
1280,45.484867,9.2364187
1281,45.4846115,9.2364375
1282,45.5185783,9.1924671
1283,45.5114928,9.260677
1284,45.4724581,9.2779885
1285,45.4723658,9.2778938
1286,45.4723663,9.2779238
1287,45.472459,9.2779238
1288,45.4860661,9.2337969
1289,45.4932365,9.1514399
1290,45.4920612,9.1501737
1291,45.5113666,9.1665922
1292,45.5123264,9.1646471
1293,45.5096652,9.1673372
1294,45.5201146,9.1696153
1295,45.5201484,9.169596
1296,45.4728117,9.1869496
1297,45.4728559,9.1869307
1298,45.4687608,9.184626
1299,45.4703027,9.1975135
1300,45.4521908,9.1544022
1301,45.4522917,9.1538171
1302,45.4529085,9.1539783
1303,45.4512471,9.1505822
1304,45.451507,9.1511634
1305,45.5279249,9.1818578
1306,45.5280315,9.1817985
1307,45.5225758,9.1742267
1308,45.5231863,9.1751951
1309,45.5244608,9.1789209
1310,45.5245375,9.1787402
1311,45.4433031,9.1728669
1312,45.4677542,9.1904461
1313,45.4432149,9.1494724
1314,45.4432259,9.1491386
1315,45.4442866,9.154059
1316,45.4600485,9.1591465
1317,45.4428431,9.2202964
1318,45.4397431,9.2064559
1319,45.4677826,9.175641
1320,45.4612051,9.2146187
1321,45.4615005,9.2146595
1322,45.4598304,9.2142756
1323,45.4603609,9.2142438
1324,45.4538128,9.2099708
1325,45.4550824,9.2110229
1326,45.4533425,9.2090562
1327,45.4507133,9.171673
1328,45.4487045,9.1730101
1329,45.4487099,9.1729413
1330,45.4490901,9.1730885
1331,45.4490983,9.1730327
1332,45.4719046,9.1955675
1333,45.4817175,9.1814041
1334,45.4932256,9.1902165
1335,45.4922797,9.1934345
1336,45.4923111,9.1934599
1337,45.4763247,9.194938
1338,45.4732477,9.1906648
1339,45.4756537,9.181631
1340,45.4775969,9.1801875
1341,45.4355602,9.2007036
1342,45.4789119,9.196344
1343,45.4858856,9.1824633
1344,45.4816674,9.1918869
1345,45.4818811,9.1920298
1346,45.483944,9.1753301
1347,45.4809908,9.1663774
1348,45.4820035,9.1681098
1349,45.4820343,9.1680541
1350,45.4837363,9.1709789
1351,45.4830762,9.1633474
1352,45.4816917,9.1677424
1353,45.4855207,9.1823894
1354,45.4793483,9.1975974
1355,45.4793724,9.1975236
1356,45.4819561,9.191868
1357,45.4741619,9.1407897
1358,45.4740115,9.1401246
1359,45.505751,9.2642991
1360,45.5047386,9.1968115
1361,45.4659392,9.2300785
1362,45.468741,9.2837637
1363,45.4684361,9.2256988
1364,45.4695035,9.2237158
1365,45.4695015,9.2238125
1366,45.4697166,9.2238807
1367,45.4512337,9.2248136
1368,45.4681862,9.2221346
1369,45.46813,9.217899
1370,45.4682949,9.2150701
1371,45.4619629,9.1904236
1372,45.4682558,9.2109357
1373,45.4671203,9.2014553
1374,45.4986184,9.1995126
1375,45.5008276,9.1985151
1376,45.5017243,9.1944017
1377,45.5012072,9.1918475
1378,45.4762022,9.1925836
1379,45.4495345,9.2181605
1380,45.4469301,9.2081659
1381,45.4469437,9.2085412
1382,45.4438601,9.1720593
1383,45.4438735,9.1717856
1384,45.4467471,9.2038217
1385,45.4440485,9.1673867
1386,45.4441001,9.167412
1387,45.4441482,9.167382
1388,45.4499922,9.2154279
1389,45.4465105,9.1984726
1390,45.4437218,9.1751929
1391,45.4435455,9.1784714
1392,45.4458648,9.1880334
1393,45.4463568,9.1950598
1394,45.4501396,9.2123614
1395,45.4467565,9.2040396
1396,45.4546422,9.1529722
1397,45.4556961,9.1523559
1398,45.4500991,9.155772
1399,45.4451406,9.1620812
1400,45.4446659,9.1636297
1401,45.4561554,9.1545292
1402,45.4565348,9.1546952
1403,45.4503867,9.2125597
1404,45.4767245,9.1919568
1405,45.4767279,9.1918971
1406,45.4455514,9.1845185
1407,45.4456855,9.1846804
1408,45.4472606,9.1866012
1409,45.4472688,9.1866537
1410,45.4978592,9.1845906
1411,45.4413409,9.1786722
1412,45.4435307,9.1787678
1413,45.4492155,9.2027466
1414,45.449721,9.202503
1415,45.466732,9.1651256
1416,45.485957,9.2156557
1417,45.4844321,9.217504
1418,45.5042156,9.119867
1419,45.5045409,9.1202142
1420,45.5055871,9.117423
1421,45.5060928,9.1160588
1422,45.5066118,9.1151635
1423,45.5068483,9.1143999
1424,45.5073741,9.113484
1425,45.5078259,9.1122318
1426,45.50862,9.1105053
1427,45.508499,9.1111188
1428,45.5091455,9.1093108
1429,45.509183,9.1094807
1430,45.4213363,9.2033153
1431,45.4778425,9.2343489
1432,45.4673438,9.1652599
1433,45.4974243,9.1833937
1434,45.4974625,9.1833896
1435,45.4954323,9.1769522
1436,45.4965557,9.1718123
1437,45.4965965,9.1718152
1438,45.4966325,9.1715786
1439,45.4937159,9.1568408
1440,45.4969206,9.1769284
1441,45.496927,9.177031
1442,45.4536818,9.1804886
1443,45.4503908,9.1479954
1444,45.4505409,9.148157
1445,45.4557451,9.1623133
1446,45.4576539,9.1614323
1447,45.4858904,9.2151265
1448,45.5001385,9.2216526
1449,45.4533705,9.2241599
1450,45.4446,9.2625756
1451,45.4424698,9.2643029
1452,45.446877,9.2546235
1453,45.4462277,9.2527282
1454,45.4460433,9.248949
1455,45.4458565,9.2454141
1456,45.4457406,9.2431014
1457,45.4881826,9.2047391
1458,45.4808242,9.2228117
1459,45.4809021,9.222807
1460,45.4843248,9.2198091
1461,45.4854851,9.2336039
1462,45.4842872,9.2206089
1463,45.4864477,9.2448849
1464,45.4910247,9.2669836
1465,45.4913012,9.2677829
1466,45.4431815,9.1585823
1467,45.4380628,9.1551087
1468,45.438072,9.1549864
1469,45.4435629,9.1392383
1470,45.4435886,9.1393092
1471,45.4403009,9.1551196
1472,45.4394954,9.1554134
1473,45.4395335,9.1554786
1474,45.4424623,9.1555274
1475,45.4424673,9.1337663
1476,45.4424982,9.1337433
1477,45.4410042,9.1294411
1478,45.4410466,9.1294168
1479,45.437196,9.1525943
1480,45.4372794,9.1524822
1481,45.4370476,9.1478918
1482,45.4370887,9.1467658
1483,45.437143,9.1478964
1484,45.4371099,9.1501268
1485,45.4372021,9.1501225
1486,45.4434823,9.1602183
1487,45.4435562,9.1601953
1488,45.4420825,9.1329152
1489,45.4443877,9.162398
1490,45.4444125,9.16233
1491,45.4562976,9.2314411
1492,45.4543885,9.2416232
1493,45.4562418,9.2252273
1494,45.4916002,9.249214
1495,45.4896963,9.2552155
1496,45.5020299,9.1647246
1497,45.4675962,9.2140344
1498,45.4437746,9.116293
1499,45.4461307,9.1244014
1500,45.4487844,9.1311615
1501,45.4468357,9.1265059
1502,45.453438,9.1332067
1503,45.4533862,9.1336
1504,45.4541495,9.1337288
1505,45.4437873,9.1155917
1506,45.4470883,9.114224
1507,45.4483777,9.1186496
1508,45.447067,9.1145376
1509,45.448358,9.1183088
1510,45.4514244,9.1881849
1511,45.4490334,9.190445
1512,45.4490339,9.1905369
1513,45.4989329,9.2291885
1514,45.4437919,9.1671836
1515,45.444628,9.1728417
1516,45.4910041,9.2297734
1517,45.5201221,9.1702846
1518,45.516984,9.1787138
1519,45.4318379,9.2015493
1520,45.4906816,9.243033
1521,45.4913637,9.2431464
1522,45.4256241,9.2087035
1523,45.4268593,9.2098901
1524,45.480958,9.2169614
1525,45.4732062,9.2351112
1526,45.4319508,9.205502
1527,45.4293909,9.2077875
1528,45.4335394,9.2022918
1529,45.4380547,9.2003419
1530,45.4392177,9.2027264
1531,45.4409945,9.2148874
1532,45.4404259,9.2110381
1533,45.4269119,9.2069723
1534,45.4281617,9.2060117
1535,45.4404598,9.2098258
1536,45.4421711,9.2179327
1537,45.4293495,9.2028658
1538,45.441145,9.2146889
1539,45.4440712,9.2230625
1540,45.4393344,9.202544
1541,45.4397258,9.2051535
1542,45.4778876,9.1606877
1543,45.4832774,9.1701588
1544,45.483992,9.1764834
1545,45.4844225,9.2204554
1546,45.4680845,9.2326743
1547,45.4698862,9.2431255
1548,45.4710054,9.2559089
1549,45.470816,9.2617359
1550,45.4711724,9.2496272
1551,45.4677467,9.2309822
1552,45.4707952,9.261915
1553,45.4685924,9.233197
1554,45.4712181,9.2500995
1555,45.4709508,9.246025
1556,45.4709922,9.256515
1557,45.4699802,9.2444666
1558,45.4698421,9.2372207
1559,45.470916,9.2463059
1560,45.468475,9.2275138
1561,45.4677158,9.2270658
1562,45.4684853,9.2305363
1563,45.4694546,9.2371952
1564,45.4700416,9.2636939
1565,45.47594,9.2470391
1566,45.47747,9.2433156
1567,45.4732827,9.2444516
1568,45.4827583,9.2415485
1569,45.4801763,9.2422633
1570,45.4805994,9.2420823
1571,45.4772973,9.2431158
1572,45.4827989,9.2304546
1573,45.4839552,9.2338156
1574,45.4822214,9.2294836
1575,45.4842862,9.236015
1576,45.4808033,9.2254044
1577,45.4835209,9.2332497
1578,45.4967781,9.1265324
1579,45.503621,9.1208703
1580,45.503258,9.1379182
1581,45.5096253,9.1311133
1582,45.4676549,9.2065327
1583,45.5140162,9.2019563
1584,45.5263708,9.2038067
1585,45.5122191,9.2009132
1586,45.5187712,9.2046758
1587,45.5216503,9.2064568
1588,45.5113206,9.200594
1589,45.5261265,9.2057004
1590,45.5262543,9.2057701
1591,45.5236383,9.2075994
1592,45.5164971,9.2033239
1593,45.5255101,9.2079963
1594,45.5143393,9.2022996
1595,45.5256192,9.2078513
1596,45.5018862,9.1988157
1597,45.5019612,9.1969046
1598,45.5015308,9.1969435
1599,45.5102824,9.1998144
1600,45.5054408,9.1973804
1601,45.5096262,9.1996734
1602,45.5074824,9.1983036
1603,45.4947589,9.2053731
1604,45.4960476,9.2024244
1605,45.4966058,9.2009351
1606,45.495691,9.2030522
1607,45.4943079,9.205974
1608,45.4985717,9.1996901
1609,45.5076451,9.198594
1610,45.491209,9.2055208
1611,45.491822,9.2049951
1612,45.5018732,9.2116496
1613,45.5005648,9.2117622
1614,45.4995568,9.2091391
1615,45.4990548,9.2084782
1616,45.4757901,9.186316
1617,45.4799229,9.1930662
1618,45.4777878,9.1841039
1619,45.4780974,9.1824712
1620,45.4753011,9.1917726
1621,45.4777277,9.1767301
1622,45.4786548,9.1752096
1623,45.4772895,9.1784256
1624,45.4806209,9.1705774
1625,45.4786982,9.1749223
1626,45.4793309,9.1732473
1627,45.4807554,9.1705318
1628,45.4797531,9.1726829
1629,45.4798414,9.1680347
1630,45.4806952,9.16653
1631,45.4830951,9.1634005
1632,45.4819648,9.1676803
1633,45.4851481,9.1617904
1634,45.5057699,9.2292079
1635,45.5072566,9.2363771
1636,45.5033796,9.2403526
1637,45.5000324,9.2269682
1638,45.5053488,9.2266732
1639,45.5046626,9.2224432
1640,45.5057403,9.2374489
1641,45.5064936,9.2330997
1642,45.5048431,9.2277542
1643,45.5051703,9.2304249
1644,45.5055272,9.2334026
1645,45.5060475,9.2273258
1646,45.5062438,9.2366344
1647,45.5033476,9.240653
1648,45.5063054,9.2233549
1649,45.5061873,9.2225721
1650,45.500899,9.2284807
1651,45.5023316,9.2230223
1652,45.4286255,9.2557041
1653,45.4286689,9.2556321
1654,45.4386181,9.2645421
1655,45.4400974,9.2640969
1656,45.4457663,9.235485
1657,45.4446454,9.2386063
1658,45.4579784,9.2482486
1659,45.4500665,9.2372062
1660,45.4580721,9.2511746
1661,45.4534497,9.2378312
1662,45.4516038,9.2377483
1663,45.4581659,9.2436081
1664,45.4587176,9.2462157
1665,45.4601228,9.241954
1666,45.4603375,9.2479621
1667,45.4589152,9.2463153
1668,45.4587257,9.2182316
1669,45.4607835,9.2312588
1670,45.458731,9.2224272
1671,45.4610785,9.2389875
1672,45.4586293,9.2220621
1673,45.4585959,9.2189719
1674,45.4607764,9.2171828
1675,45.4586576,9.2161478
1676,45.4618877,9.2241956
1677,45.4586042,9.2475414
1678,45.4559448,9.2382924
1679,45.4503395,9.2370987
1680,45.4602933,9.2473539
1681,45.4591882,9.2242319
1682,45.4465221,9.2350858
1683,45.4444609,9.2388596
1684,45.4604533,9.2447028
1685,45.4583773,9.2508826
1686,45.4457219,9.2463625
1687,45.4571976,9.2491082
1688,45.4530339,9.2376888
1689,45.4578474,9.2431267
1690,45.4611314,9.242487
1691,45.4441721,9.2625042
1692,45.4465855,9.2546672
1693,45.4423015,9.2641339
1694,45.4459455,9.2518032
1695,45.4458272,9.2482859
1696,45.4456258,9.2436579
1697,45.4346858,9.2654682
1698,45.4399087,9.2639405
1699,45.4370527,9.2660086
1700,45.4377574,9.2654965
1701,45.4408421,9.1398533
1702,45.440031,9.1381792
1703,45.4389449,9.13884
1704,45.4387297,9.1254488
1705,45.4363694,9.1245772
1706,45.4373184,9.1231149
1707,45.4389177,9.1266583
1708,45.4412339,9.1303661
1709,45.442127,9.1328478
1710,45.4436351,9.139089
1711,45.4383596,9.1410255
1712,45.4409135,9.139724
1713,45.4398748,9.1380235
1714,45.4366055,9.147588
1715,45.4369462,9.1539556
1716,45.4367015,9.1500865
1717,45.4382213,9.1553282
1718,45.4390851,9.1556159
1719,45.4402068,9.1554214
1720,45.4419128,9.1549748
1721,45.5118788,9.2560402
1722,45.5103004,9.2540692
1723,45.5082864,9.2514125
1724,45.5067511,9.2494126
1725,45.5053675,9.2476316
1726,45.5034046,9.2450747
1727,45.5024387,9.2437561
1728,45.502381,9.2439184
1729,45.5035089,9.2454005
1730,45.5068287,9.2497323
1731,45.5084735,9.2518834
1732,45.5102422,9.2541845
1733,45.5114804,9.2557693
1734,45.5121232,9.2589077
1735,45.4601419,9.120793
1736,45.4570414,9.1223696
1737,45.4557433,9.123008
1738,45.4534781,9.1242155
1739,45.4516772,9.125111
1740,45.448375,9.1268303
1741,45.4467908,9.1276889
1742,45.4437363,9.1288366
1743,45.442709,9.130135
1744,45.4440619,9.1300653
1745,45.4484767,9.1272624
1746,45.4516415,9.1255858
1747,45.4467982,9.128118
1748,45.4538155,9.1244503
1749,45.4570791,9.1227618
1750,45.455572,9.1235288
1751,45.4605464,9.1208785
1752,45.475055,9.1420997
1753,45.513587,9.148657
1754,45.4434212,9.1163222
1755,45.4510412,9.1395683
1756,45.5019806,9.2420792
1757,45.5062549,9.2373423
1758,45.5076995,9.2366956
1759,45.5126929,9.2294601
1760,45.5127029,9.2327987
1761,45.511578,9.2350199
1762,45.5166244,9.2260374
1763,45.5192554,9.2268738
1764,45.522935,9.2279788
1765,45.5223058,9.2211579
1766,45.5201944,9.2183117
1767,45.5220728,9.2113763
1768,45.5228189,9.208584
1769,45.5158904,9.1889016
1770,45.5011134,9.194934
1771,45.500309,9.1909161
1772,45.5226609,9.209464
1773,45.5215143,9.2129048
1774,45.5208732,9.2151517
1775,45.5221987,9.2103703
1776,45.5201558,9.2179503
1777,45.5225394,9.2215321
1778,45.5227347,9.2275707
1779,45.5206334,9.2269184
1780,45.5167769,9.2257906
1781,45.5128167,9.2246077
1782,45.5106822,9.2294039
1783,45.5107134,9.2321689
